sale_id,sale_date,product_id,customer_id,quantity,unit_price,revenue,discount,allocated_transport,due_date
V004672,2025-02-11,P017,C011,23,2496,57408,0,911,2025-03-08
V004673,2025-02-11,P019,C050,13,2971,38623,377,561,2025-02-19
V004674,2025-02-11,P015,C067,81,920,74520,4860,3914,2025-03-12
V004675,2025-02-11,P011,C047,23,472,10856,644,1684,2025-03-13
V004676,2025-02-12,P005,C054,8,790,6320,880,357,2025-03-08
V004677,2025-02-12,P005,C026,36,845,30420,1980,2285,2025-02-21
V004678,2025-02-12,P005,C042,16,929,14864,0,419,2025-03-05
V004679,2025-02-12,P018,C024,25,2715,67875,4625,1103,2025-03-07
V004680,2025-02-12,P012,C030,26,1337,34762,2938,1146,2025-02-19
V004681,2025-02-12,P001,C034,20,13785,275700,34300,1061,2025-03-07
V004682,2025-02-12,P002,C069,9,12282,110538,8262,408,2025-02-21
V004683,2025-02-12,P017,C058,9,2385,21465,585,563,2025-03-05
V004684,2025-02-12,P007,C050,27,805,21735,0,1553,2025-02-20
V004685,2025-02-12,P005,C051,7,921,6447,0,350,2025-03-03
V004686,2025-02-12,P003,C033,36,2453,88308,0,1639,2025-02-23
V004687,2025-02-12,P001,C050,15,15223,228345,4155,544,2025-02-20
V004688,2025-02-12,P010,C046,33,442,14586,264,1371,2025-02-26
V004689,2025-02-12,P020,C079,4,14569,58276,0,125,2025-02-19
V004690,2025-02-12,P015,C022,56,927,51912,2968,2580,2025-03-08
V004691,2025-02-13,P007,C039,15,747,11205,795,575,2025-03-09
V004692,2025-02-13,P018,C046,81,2673,216513,18387,2514,2025-02-27
V004693,2025-02-13,P017,C065,24,2305,55320,3480,435,2025-03-11
V004694,2025-02-13,P005,C015,16,841,13456,944,721,2025-03-13
V004695,2025-02-13,P015,C056,26,961,24986,494,1065,2025-02-25
V004696,2025-02-14,P006,C024,11,5649,62139,6061,533,2025-03-09
V004697,2025-02-14,P015,C002,17,962,16354,306,884,2025-03-10
V004698,2025-02-14,P017,C028,50,2318,115900,6600,2881,2025-03-16
V004699,2025-02-14,P016,C033,19,1373,26087,0,850,2025-02-25
V004700,2025-02-14,P013,C002,14,3248,45472,0,1077,2025-03-10
V004701,2025-02-14,P005,C016,38,850,32300,1900,1186,2025-03-16
V004702,2025-02-14,P004,C075,37,10307,381359,7141,1304,2025-02-24
V004703,2025-02-14,P018,C022,21,2788,58548,2352,810,2025-03-10
V004704,2025-02-14,P009,C028,27,1878,50706,594,1234,2025-03-16
V004705,2025-02-15,P019,C056,29,2980,86420,580,1386,2025-02-27
V004706,2025-02-15,P013,C005,61,3120,190320,4880,2722,2025-03-12
V004707,2025-02-15,P007,C033,29,801,23229,0,1301,2025-02-26
V004708,2025-02-15,P009,C075,62,1883,116746,1054,3376,2025-02-25
V004709,2025-02-15,P010,C056,19,431,8189,361,969,2025-02-27
V004710,2025-02-15,P013,C031,21,2906,61026,6174,1010,2025-03-10
V004711,2025-02-15,P010,C072,36,438,15768,432,1560,2025-02-27
V004712,2025-02-16,P011,C075,18,501,9018,0,784,2025-02-26
V004713,2025-02-16,P012,C074,31,1395,43245,1705,556,2025-03-16
V004714,2025-02-16,P007,C053,7,752,5264,336,399,2025-03-03
V004715,2025-02-16,P016,C052,21,1253,26313,2037,981,2025-03-01
V004716,2025-02-16,P007,C047,41,780,31980,820,2667,2025-03-18
V004717,2025-02-16,P003,C063,12,2255,27060,1740,488,2025-02-28
V004718,2025-02-16,P018,C004,35,2828,98980,2520,771,2025-03-17
V004719,2025-02-16,P007,C026,26,788,20488,312,607,2025-02-25
V004720,2025-02-17,P012,C004,16,1347,21552,1648,1189,2025-03-18
V004721,2025-02-17,P010,C037,15,450,6750,0,638,2025-02-26
V004722,2025-02-17,P006,C010,12,5967,71604,2796,541,2025-03-05
V004723,2025-02-17,P017,C051,14,2296,32144,2156,541,2025-03-08
V004724,2025-02-17,P020,C074,51,14208,724608,14892,2052,2025-03-17
V004725,2025-02-17,P001,C049,10,14315,143150,11850,571,2025-03-09
V004726,2025-02-17,P013,C058,29,3129,90741,2059,746,2025-03-10
V004727,2025-02-18,P006,C056,12,6185,74220,180,600,2025-03-02
V004728,2025-02-18,P013,C073,30,2980,89400,6600,833,2025-03-17
V004729,2025-02-18,P012,C047,54,1420,76680,1620,3474,2025-03-20
V004730,2025-02-18,P016,C060,13,1393,18109,0,814,2025-03-03
V004731,2025-02-18,P016,C027,28,1320,36960,840,963,2025-03-05
V004732,2025-02-18,P019,C055,24,2762,66288,5712,966,2025-02-25
V004733,2025-02-18,P018,C054,36,2732,98352,6048,1443,2025-03-14
V004734,2025-02-18,P012,C065,39,1410,54990,1560,2458,2025-03-16
V004735,2025-02-18,P007,C053,10,784,7840,160,548,2025-03-05
V004736,2025-02-18,P016,C055,18,1321,23778,522,688,2025-02-25
V004737,2025-02-18,P011,C067,18,470,8460,540,921,2025-03-19
V004738,2025-02-18,P019,C034,8,2762,22096,1904,294,2025-03-13
V004739,2025-02-18,P015,C033,74,937,69338,3182,2872,2025-03-01
V004740,2025-02-18,P001,C047,13,14836,192868,8632,575,2025-03-20
V004741,2025-02-18,P009,C068,28,1837,51436,1764,1725,2025-03-17
V004742,2025-02-18,P011,C004,5,468,2340,160,287,2025-03-19
V004743,2025-02-18,P002,C062,24,12383,297192,19608,1042,2025-03-13
V004744,2025-02-18,P018,C048,73,2836,207028,4672,4389,2025-03-12
V004745,2025-02-19,P014,C077,25,1045,26125,1375,1640,2025-03-06
V004746,2025-02-19,P016,C029,22,1308,28776,924,790,2025-03-18
V004747,2025-02-19,P012,C001,35,1457,50995,0,2710,2025-03-05
V004748,2025-02-19,P009,C004,19,1821,34599,1501,730,2025-03-20
V004749,2025-02-19,P012,C067,12,1357,16284,1116,427,2025-03-20
V004750,2025-02-19,P007,C038,57,755,43035,2565,2134,2025-03-15
V004751,2025-02-19,P013,C056,34,3229,109786,0,720,2025-03-03
V004752,2025-02-19,P016,C026,54,1274,68796,4104,2480,2025-02-28
V004753,2025-02-19,P020,C019,69,13940,961860,38640,2429,2025-03-06
V004754,2025-02-19,P003,C007,30,2205,66150,5850,1398,2025-03-08
V004755,2025-02-19,P020,C042,12,13272,159264,14736,519,2025-03-12
V004756,2025-02-20,P016,C073,28,1307,36596,1204,1493,2025-03-19
V004757,2025-02-20,P001,C055,12,15316,183792,2208,440,2025-02-27
V004758,2025-02-20,P012,C035,36,1311,47196,5004,1165,2025-03-02
V004759,2025-02-20,P001,C045,53,14671,777563,43937,1783,2025-03-01
V004760,2025-02-20,P006,C060,9,5767,51903,3897,388,2025-03-05
V004761,2025-02-20,P016,C008,22,1345,29590,110,821,2025-03-10
V004762,2025-02-20,P004,C021,27,9925,267975,15525,496,2025-03-19
V004763,2025-02-20,P007,C073,13,743,9659,741,620,2025-03-19
V004764,2025-02-20,P019,C067,22,2794,61468,4532,1069,2025-03-21
V004765,2025-02-20,P017,C002,23,2494,57362,0,1173,2025-03-16
V004766,2025-02-20,P013,C047,21,3187,66927,273,1007,2025-03-22
V004767,2025-02-20,P007,C069,31,747,23157,1643,1338,2025-03-01
V004768,2025-02-20,P007,C002,12,772,9264,336,381,2025-03-16
V004769,2025-02-20,P014,C043,42,1087,45654,546,1909,2025-03-01
V004770,2025-02-20,P009,C080,14,1741,24374,2226,638,2025-03-04
V004771,2025-02-20,P004,C058,33,10097,333201,13299,2069,2025-03-13
V004772,2025-02-20,P013,C033,17,3003,51051,3349,1019,2025-03-03
V004773,2025-02-20,P009,C034,27,1899,51273,27,580,2025-03-15
V004774,2025-02-21,P007,C004,15,747,11205,795,533,2025-03-22
V004775,2025-02-21,P012,C056,17,1381,23477,1173,717,2025-03-05
V004776,2025-02-21,P012,C021,20,1457,29140,0,943,2025-03-20
V004777,2025-02-21,P006,C032,30,6007,180210,5790,1077,2025-03-20
V004778,2025-02-21,P002,C024,30,12147,364410,31590,1504,2025-03-16
V004779,2025-02-21,P020,C046,11,13960,153560,5940,489,2025-03-07
V004780,2025-02-21,P010,C017,8,409,3272,328,331,2025-03-20
V004781,2025-02-21,P013,C067,4,3077,12308,492,168,2025-03-22
V004782,2025-02-21,P008,C008,47,590,27730,2820,1945,2025-03-11
V004783,2025-02-21,P007,C067,12,739,8868,732,554,2025-03-22
V004784,2025-02-21,P007,C076,13,772,10036,364,878,2025-03-06
V004785,2025-02-21,P012,C011,25,1412,35300,950,976,2025-03-18
V004786,2025-02-21,P017,C018,21,2404,50484,966,1119,2025-03-01
V004787,2025-02-21,P004,C065,6,9818,58908,4092,331,2025-03-19
V004788,2025-02-21,P014,C068,60,1126,67560,0,3447,2025-03-20
V004789,2025-02-21,P019,C006,11,2852,31372,1628,249,2025-03-05
V004790,2025-02-21,P011,C039,13,461,5993,507,737,2025-03-17
V004791,2025-02-21,P011,C002,108,466,50328,3672,4777,2025-03-17
V004792,2025-02-21,P004,C042,40,10258,410320,9680,2078,2025-03-14
V004793,2025-02-21,P014,C038,5,1036,5180,320,271,2025-03-17
V004794,2025-02-21,P007,C048,53,776,41128,1272,2492,2025-03-15
V004795,2025-02-21,P005,C020,18,848,15264,936,1161,2025-03-22
V004796,2025-02-22,P016,C064,13,1312,17056,494,700,2025-03-13
V004797,2025-02-22,P004,C017,13,10423,135499,1001,380,2025-03-21
V004798,2025-02-22,P008,C062,31,632,19592,558,1409,2025-03-17
V004799,2025-02-22,P010,C043,70,426,29820,1680,4700,2025-03-03
V004800,2025-02-22,P019,C054,22,2840,62480,3520,442,2025-03-18
V004801,2025-02-22,P014,C055,6,1035,6210,390,333,2025-03-01
V004802,2025-02-22,P016,C016,12,1314,15768,432,845,2025-03-24
V004803,2025-02-22,P006,C058,21,5948,124908,5292,894,2025-03-15
V004804,2025-02-22,P010,C016,68,425,28900,1700,2318,2025-03-24
V004805,2025-02-23,P003,C037,31,2444,75764,0,1884,2025-03-04
V004806,2025-02-23,P002,C008,18,12569,226242,11358,1006,2025-03-13
V004807,2025-02-23,P011,C047,57,438,24966,3534,1917,2025-03-25
V004808,2025-02-23,P007,C027,42,786,33012,588,1489,2025-03-10
V004809,2025-02-23,P017,C007,32,2346,75072,3328,1478,2025-03-12
V004810,2025-02-24,P003,C004,24,2355,56520,1080,1141,2025-03-25
V004811,2025-02-24,P016,C012,19,1257,23883,1767,891,2025-03-12
V004812,2025-02-24,P006,C012,33,5824,192192,12408,1345,2025-03-12
V004813,2025-02-24,P018,C050,82,2680,219760,18040,4266,2025-03-04
V004814,2025-02-24,P017,C065,27,2387,64449,1701,1236,2025-03-22
V004815,2025-02-24,P012,C048,48,1374,65952,3648,2014,2025-03-18
V004816,2025-02-24,P012,C027,15,1389,20835,915,720,2025-03-11
V004817,2025-02-24,P007,C031,20,825,16500,0,1039,2025-03-19
V004818,2025-02-24,P008,C070,26,639,16614,286,1568,2025-03-06
V004819,2025-02-24,P003,C072,24,2246,53904,3696,1760,2025-03-08
V004820,2025-02-24,P015,C067,40,941,37640,1560,2792,2025-03-25
V004821,2025-02-24,P005,C002,25,858,21450,1050,942,2025-03-20
V004822,2025-02-24,P006,C052,20,6180,123600,400,1256,2025-03-09
V004823,2025-02-24,P010,C036,39,426,16614,936,1508,2025-03-12
V004824,2025-02-24,P006,C064,28,5970,167160,6440,1710,2025-03-15
V004825,2025-02-24,P011,C067,20,473,9460,540,1211,2025-03-25
V004826,2025-02-24,P006,C040,18,6363,114534,0,1074,2025-03-09
V004827,2025-02-24,P009,C050,37,1848,68376,1924,1073,2025-03-04
V004828,2025-02-24,P011,C032,12,486,5832,168,403,2025-03-23
V004829,2025-02-24,P005,C026,26,881,22906,494,1419,2025-03-05
V004830,2025-02-24,P019,C002,37,2976,110112,888,1543,2025-03-20
V004831,2025-02-24,P014,C067,34,1082,36788,612,1078,2025-03-25
V004832,2025-02-25,P008,C018,13,655,8515,0,841,2025-03-05
V004833,2025-02-25,P008,C060,12,608,7296,504,499,2025-03-10
V004834,2025-02-25,P013,C009,13,3220,41860,0,467,2025-03-21
V004835,2025-02-25,P017,C042,23,2482,57086,0,823,2025-03-18
V004836,2025-02-25,P011,C075,12,499,5988,12,402,2025-03-07
V004837,2025-02-25,P015,C052,39,949,37011,1209,1318,2025-03-10
V004838,2025-02-25,P015,C065,15,970,14550,150,731,2025-03-23
V004839,2025-02-25,P003,C017,85,2220,188700,15300,3966,2025-03-24
V004840,2025-02-26,P020,C034,13,13308,173004,15496,758,2025-03-21
V004841,2025-02-26,P012,C053,5,1401,7005,245,189,2025-03-13
V004842,2025-02-26,P002,C038,24,12476,299424,17376,1116,2025-03-22
V004843,2025-02-26,P012,C018,11,1377,15147,803,452,2025-03-06
V004844,2025-02-26,P017,C045,41,2380,97580,2870,1370,2025-03-07
V004845,2025-02-26,P004,C031,25,10315,257875,4625,1248,2025-03-21
V004846,2025-02-26,P007,C024,85,671,57035,10965,3815,2025-03-21
V004847,2025-02-26,P014,C053,31,1090,33790,310,955,2025-03-13
V004848,2025-02-26,P002,C036,14,13043,182602,2198,726,2025-03-14
V004849,2025-02-26,P017,C079,23,2417,55591,759,1340,2025-03-05
V004850,2025-02-26,P017,C035,4,2264,9056,744,105,2025-03-08
V004851,2025-02-26,P010,C075,44,430,18920,880,1907,2025-03-08
V004852,2025-02-27,P016,C003,33,1281,42273,2277,1363,2025-03-12
V004853,2025-02-27,P004,C038,23,9810,225630,15870,1548,2025-03-23
V004854,2025-02-27,P016,C062,64,1275,81600,4800,3284,2025-03-22
V004855,2025-02-27,P014,C010,8,1024,8192,608,384,2025-03-15
V004856,2025-02-27,P007,C059,12,746,8952,648,441,2025-03-23
V004857,2025-02-27,P008,C012,12,598,7176,624,768,2025-03-15
V004858,2025-02-27,P006,C029,16,5785,92560,6640,813,2025-03-26
V004859,2025-02-27,P017,C003,21,2281,47901,3549,1010,2025-03-12
V004860,2025-02-28,P014,C059,32,1104,35328,0,1039,2025-03-24
V004861,2025-02-28,P005,C059,31,941,29171,0,1441,2025-03-24
V004862,2025-02-28,P014,C071,23,1097,25231,69,1040,2025-03-18
V004863,2025-02-28,P003,C010,28,2186,61208,5992,1407,2025-03-16
V004864,2025-02-28,P007,C024,54,739,39906,3294,1618,2025-03-23
V004865,2025-02-28,P008,C030,16,607,9712,688,636,2025-03-07
V004866,2025-02-28,P003,C054,8,2389,19112,88,283,2025-03-24
V004867,2025-02-28,P007,C019,93,770,71610,2790,4810,2025-03-15
V004868,2025-03-01,P013,C034,19,2800,53200,7600,1307,2025-03-24
V004869,2025-03-01,P011,C015,26,486,12636,364,1195,2025-03-29
V004870,2025-03-01,P003,C042,39,2373,92547,1053,1838,2025-03-22
V004871,2025-03-01,P002,C078,15,12143,182145,15855,390,2025-03-09
V004872,2025-03-02,P014,C026,21,1048,22008,1092,788,2025-03-11
V004873,2025-03-02,P002,C001,28,12582,352296,17304,1596,2025-03-16
V004874,2025-03-02,P009,C030,21,1801,37821,2079,836,2025-03-09
V004875,2025-03-02,P015,C002,100,926,92600,5400,4712,2025-03-26
V004876,2025-03-02,P006,C044,143,6168,882024,4576,9647,2025-03-16
V004877,2025-03-03,P007,C073,32,735,23520,2080,861,2025-03-30
V004878,2025-03-03,P012,C049,25,1355,33875,2375,947,2025-03-23
V004879,2025-03-03,P012,C078,9,1312,11808,1242,395,2025-03-11
V004880,2025-03-03,P003,C008,49,2388,117012,588,1714,2025-03-21
V004881,2025-03-03,P013,C078,34,2910,98940,9860,1374,2025-03-11
V004882,2025-03-03,P019,C028,57,2865,163305,7695,2437,2025-04-02
V004883,2025-03-03,P020,C033,30,13463,403890,31110,1812,2025-03-14
V004884,2025-03-03,P010,C046,18,441,7938,162,606,2025-03-17
V004885,2025-03-03,P016,C049,17,1352,22984,0,785,2025-03-23
V004886,2025-03-03,P011,C055,15,475,7125,375,585,2025-03-10
V004887,2025-03-03,P001,C017,54,14960,807840,29160,2215,2025-03-30
V004888,2025-03-04,P014,C066,22,1027,22594,1606,706,2025-03-29
V004889,2025-03-04,P019,C001,22,2898,63756,2244,1125,2025-03-18
V004890,2025-03-04,P013,C022,24,3161,75864,936,725,2025-03-28
V004891,2025-03-04,P017,C060,21,2326,48846,2604,947,2025-03-17
V004892,2025-03-04,P009,C076,20,1692,33840,4160,880,2025-03-17
V004893,2025-03-04,P004,C014,26,9760,253760,19240,747,2025-03-22
V004894,2025-03-04,P013,C040,3,2927,8781,819,151,2025-03-17
V004895,2025-03-04,P020,C047,12,13337,160044,13956,136,2025-04-03
V004896,2025-03-04,P006,C020,13,6159,80067,533,386,2025-04-02
V004897,2025-03-04,P019,C059,81,2908,235548,7452,2339,2025-03-28
V004898,2025-03-04,P012,C006,10,1320,13200,1300,541,2025-03-16
V004899,2025-03-04,P017,C054,28,2251,63028,5572,1151,2025-03-28
V004900,2025-03-04,P004,C063,33,9141,301653,44847,1833,2025-03-16
V004901,2025-03-04,P016,C058,28,1400,39200,0,1187,2025-03-25
V004902,2025-03-04,P011,C071,14,464,6496,504,794,2025-03-22
V004903,2025-03-04,P019,C061,33,2897,95601,3399,1570,2025-04-03
V004904,2025-03-04,P003,C079,7,2370,16590,210,259,2025-03-11
V004905,2025-03-04,P019,C016,19,2916,55404,1596,1058,2025-04-03
V004906,2025-03-04,P002,C028,28,12140,339920,29680,1115,2025-04-03
V004907,2025-03-04,P002,C042,33,11950,394350,41250,1422,2025-03-25
V004908,2025-03-04,P016,C048,15,1273,19095,1155,840,2025-03-26
V004909,2025-03-05,P002,C018,27,12181,328887,27513,1101,2025-03-13
V004910,2025-03-05,P016,C065,14,1329,18606,294,818,2025-03-31
V004911,2025-03-05,P019,C026,16,2755,44080,3920,794,2025-03-14
V004912,2025-03-05,P006,C017,14,5737,80318,6482,698,2025-04-01
V004913,2025-03-05,P014,C043,10,1029,10290,710,249,2025-03-14
V004914,2025-03-05,P015,C048,68,968,65824,816,3307,2025-03-27
V004915,2025-03-05,P016,C064,74,1250,92500,7400,2953,2025-03-24
V004916,2025-03-05,P007,C010,9,773,6957,243,483,2025-03-21
V004917,2025-03-05,P003,C009,36,2409,86724,0,1734,2025-03-29
V004918,2025-03-06,P006,C007,31,5938,184078,8122,1156,2025-03-23
V004919,2025-03-06,P019,C048,21,2699,56679,6321,1203,2025-03-28
V004920,2025-03-06,P009,C026,16,1693,27088,3312,630,2025-03-15
V004921,2025-03-06,P015,C001,49,926,45374,2646,2735,2025-03-20
V004922,2025-03-06,P009,C030,48,1867,89616,1584,1932,2025-03-13
V004923,2025-03-06,P004,C008,33,9865,325545,20955,2230,2025-03-24
V004924,2025-03-06,P019,C061,17,2856,48552,2448,1031,2025-04-05
V004925,2025-03-06,P004,C001,9,10480,94320,180,464,2025-03-20
V004926,2025-03-06,P020,C054,175,13707,2398725,138775,6743,2025-03-30
V004927,2025-03-06,P005,C076,14,884,12376,224,597,2025-03-19
V004928,2025-03-06,P010,C065,21,413,8673,777,546,2025-04-01
V004929,2025-03-06,P014,C037,14,1072,15008,392,498,2025-03-15
V004930,2025-03-06,P011,C037,21,516,10836,0,607,2025-03-15
V004931,2025-03-06,P008,C044,73,600,43800,3650,2342,2025-03-20
V004932,2025-03-06,P005,C032,25,871,21775,725,1018,2025-04-02
V004933,2025-03-06,P015,C032,30,886,26580,2820,1876,2025-04-02
V004934,2025-03-06,P020,C044,39,13612,530868,34632,1069,2025-03-20
V004935,2025-03-06,P002,C054,64,12816,820224,24576,2857,2025-03-30
V004936,2025-03-07,P012,C014,19,1454,27626,0,1001,2025-03-25
V004937,2025-03-07,P003,C023,18,2288,41184,2016,879,2025-04-01
V004938,2025-03-07,P017,C006,46,2349,108054,4646,3109,2025-03-19
V004939,2025-03-07,P017,C043,17,2312,39304,2346,571,2025-03-16
V004940,2025-03-07,P012,C002,12,1473,17676,0,445,2025-03-31
V004941,2025-03-07,P003,C043,60,2201,132060,11940,3069,2025-03-16
V004942,2025-03-07,P012,C061,26,1383,35958,1742,983,2025-04-06
V004943,2025-03-07,P010,C076,26,423,10998,702,754,2025-03-20
V004944,2025-03-07,P006,C074,29,5780,167620,12180,1298,2025-04-04
V004945,2025-03-07,P010,C001,33,418,13794,1056,1454,2025-03-21
V004946,2025-03-07,P013,C074,29,3058,88682,4118,1511,2025-04-04
V004947,2025-03-07,P011,C020,6,491,2946,54,308,2025-04-05
V004948,2025-03-07,P002,C020,41,11533,472853,68347,2384,2025-04-05
V004949,2025-03-07,P017,C067,19,2343,44517,2033,941,2025-04-05
V004950,2025-03-07,P018,C019,12,2725,32700,2100,476,2025-03-22
V004951,2025-03-07,P013,C059,44,3033,133452,7348,1828,2025-03-31
V004952,2025-03-07,P014,C040,15,1012,15180,1320,361,2025-03-20
V004953,2025-03-07,P004,C025,11,10187,112057,3443,542,2025-03-18
V004954,2025-03-07,P013,C069,16,3071,49136,2064,1024,2025-03-16
V004955,2025-03-07,P001,C017,5,14842,74210,3290,180,2025-04-03
V004956,2025-03-07,P006,C051,23,5969,137287,5313,1515,2025-03-26
V004957,2025-03-07,P001,C018,10,14742,147420,7580,462,2025-03-15
V004958,2025-03-08,P016,C050,38,1259,47842,3458,1182,2025-03-16
V004959,2025-03-08,P019,C069,23,3008,69184,0,780,2025-03-17
V004960,2025-03-08,P016,C039,8,1361,10888,0,225,2025-04-01
V004961,2025-03-08,P016,C018,10,1254,12540,960,631,2025-03-16
V004962,2025-03-08,P002,C003,16,13437,214992,0,796,2025-03-21
V004963,2025-03-08,P003,C003,73,2307,168411,6789,1898,2025-03-21
V004964,2025-03-08,P016,C019,15,1337,20055,195,649,2025-03-23
V004965,2025-03-08,P006,C056,5,5601,28005,2995,267,2025-03-20
V004966,2025-03-08,P018,C076,37,2597,96089,11211,1743,2025-03-21
V004967,2025-03-09,P019,C071,18,2836,51048,2952,775,2025-03-27
V004968,2025-03-09,P018,C022,46,2819,129674,3726,2574,2025-04-02
V004969,2025-03-09,P007,C022,41,749,30709,2091,1364,2025-04-02
V004970,2025-03-09,P016,C006,11,1307,14377,473,779,2025-03-21
V004971,2025-03-09,P015,C030,7,925,6475,385,361,2025-03-16
V004972,2025-03-10,P014,C075,32,1037,33184,2016,1167,2025-03-20
V004973,2025-03-10,P010,C060,34,449,15266,34,458,2025-03-23
V004974,2025-03-10,P001,C064,23,13791,317193,39307,812,2025-03-29
V004975,2025-03-10,P010,C073,13,407,5291,559,362,2025-04-06
V004976,2025-03-10,P007,C045,21,760,15960,840,695,2025-03-19
V004977,2025-03-10,P003,C031,24,2256,54144,3456,1417,2025-04-02
V004978,2025-03-11,P020,C033,29,13868,402172,18328,1515,2025-03-22
V004979,2025-03-11,P012,C075,19,1429,27151,399,467,2025-03-21
V004980,2025-03-11,P002,C042,28,13049,365372,4228,1457,2025-04-01
V004981,2025-03-11,P012,C015,20,1420,28400,600,1008,2025-04-08
V004982,2025-03-11,P014,C030,20,986,19720,2280,547,2025-03-18
V004983,2025-03-11,P011,C004,13,442,5746,754,592,2025-04-09
V004984,2025-03-12,P005,C031,14,847,11858,742,321,2025-04-04
V004985,2025-03-12,P015,C006,9,877,7893,927,486,2025-03-24
V004986,2025-03-12,P017,C080,35,2258,79030,6720,2577,2025-03-24
V004987,2025-03-12,P010,C057,18,434,7812,288,735,2025-03-20
V004988,2025-03-12,P006,C057,16,5568,89088,10112,724,2025-03-20
V004989,2025-03-12,P003,C012,6,2371,14226,174,481,2025-03-28
V004990,2025-03-12,P004,C003,14,10312,144368,2632,381,2025-03-25
V004991,2025-03-12,P011,C075,89,492,43788,712,4134,2025-03-22
V004992,2025-03-13,P004,C066,36,9694,348984,29016,1889,2025-04-07
V004993,2025-03-13,P012,C012,10,1366,13660,840,627,2025-03-29
V004994,2025-03-13,P001,C070,48,15562,746976,0,2474,2025-03-23
V004995,2025-03-13,P016,C069,17,1323,22491,459,1086,2025-03-22
V004996,2025-03-13,P010,C073,29,434,12586,464,1279,2025-04-09
V004997,2025-03-13,P005,C003,11,852,9372,528,408,2025-03-26
V004998,2025-03-13,P007,C040,18,760,13680,720,852,2025-03-26
V004999,2025-03-13,P002,C003,16,13244,211904,0,828,2025-03-26
V005000,2025-03-13,P004,C026,12,9786,117432,8568,746,2025-03-22
V005001,2025-03-13,P019,C039,5,2902,14510,490,9,2025-04-06
V005002,2025-03-13,P005,C030,28,867,24276,924,155,2025-03-20
V005003,2025-03-13,P015,C017,33,944,31152,1188,1333,2025-04-09
V005004,2025-03-13,P017,C077,63,2268,142884,11466,2398,2025-03-28
V005005,2025-03-13,P018,C059,23,2697,62031,4669,1136,2025-04-06
V005006,2025-03-13,P003,C028,23,2430,55890,0,1260,2025-04-12
V005007,2025-03-13,P020,C069,13,13730,178490,10010,515,2025-03-22
V005008,2025-03-13,P009,C065,23,1769,40687,3013,1316,2025-04-08
V005009,2025-03-13,P011,C044,37,448,16576,1924,1614,2025-03-27
V005010,2025-03-13,P015,C029,13,947,12311,429,562,2025-04-09
V005011,2025-03-13,P019,C052,74,3017,223258,0,3640,2025-03-26
V005012,2025-03-13,P004,C045,24,10219,245256,6744,1005,2025-03-22
V005013,2025-03-14,P011,C031,45,515,23175,0,2264,2025-04-06
V005014,2025-03-14,P010,C077,15,435,6525,225,743,2025-03-29
V005015,2025-03-14,P019,C041,15,2782,41730,3270,770,2025-04-12
V005016,2025-03-14,P005,C007,11,821,9031,869,545,2025-03-31
V005017,2025-03-14,P006,C008,32,5873,187936,10464,1116,2025-04-01
V005018,2025-03-14,P011,C029,30,510,15300,0,1080,2025-04-10
V005019,2025-03-14,P015,C067,48,892,42816,4224,2403,2025-04-12
V005020,2025-03-14,P017,C068,29,2396,69484,1566,1213,2025-04-10
V005021,2025-03-14,P005,C014,8,838,6704,496,284,2025-04-01
V005022,2025-03-14,P003,C016,37,2373,87801,999,1961,2025-04-13
V005023,2025-03-14,P016,C069,16,1241,19856,1744,744,2025-03-23
V005024,2025-03-14,P009,C035,11,1831,20141,759,384,2025-03-24
V005025,2025-03-14,P016,C008,39,1280,49920,2730,1854,2025-04-01
V005026,2025-03-14,P001,C016,23,15266,351118,5382,1053,2025-04-13
V005027,2025-03-14,P011,C060,64,474,30336,1664,2419,2025-03-27
V005028,2025-03-14,P001,C060,15,14491,217365,15135,807,2025-03-27
V005029,2025-03-14,P017,C073,30,2399,71970,1530,847,2025-04-10
V005030,2025-03-14,P007,C008,24,731,17544,1656,1170,2025-04-01
V005031,2025-03-14,P017,C076,26,2379,61854,1846,1015,2025-03-27
V005032,2025-03-14,P015,C003,14,1002,14028,0,871,2025-03-27
V005033,2025-03-14,P007,C008,10,788,7880,120,437,2025-04-01
V005034,2025-03-15,P003,C034,34,2199,74766,6834,1291,2025-04-07
V005035,2025-03-15,P012,C077,12,1396,16752,648,783,2025-03-30
V005036,2025-03-15,P009,C026,32,1912,61184,0,991,2025-03-24
V005037,2025-03-15,P016,C038,16,1351,21616,0,871,2025-04-08
V005038,2025-03-15,P005,C027,11,907,9977,0,659,2025-03-30
V005039,2025-03-16,P005,C004,18,864,15552,648,1029,2025-04-14
V005040,2025-03-16,P019,C027,39,2966,115674,1326,1699,2025-03-31
V005041,2025-03-17,P014,C057,36,1065,38340,1260,1943,2025-03-25
V005042,2025-03-17,P005,C041,33,871,28743,957,1320,2025-04-15
V005043,2025-03-17,P011,C080,29,455,13195,1305,1496,2025-03-29
V005044,2025-03-17,P003,C069,5,2270,11350,650,284,2025-03-26
V005045,2025-03-17,P011,C069,57,497,28329,171,3267,2025-03-26
V005046,2025-03-17,P012,C008,24,1324,31776,3024,736,2025-04-04
V005047,2025-03-17,P010,C005,15,439,6585,165,890,2025-04-11
V005048,2025-03-17,P019,C030,49,2795,136955,10045,859,2025-03-24
V005049,2025-03-17,P011,C022,23,510,11730,0,1123,2025-04-10
V005050,2025-03-18,P002,C064,38,11885,451630,49970,1225,2025-04-06
